-0.1491734,0.08564621,-0.06570625,0.1213928,0.08389598,-0.1291447,0.0001788157,-0.001049648,5.722103E-05,-0.00277522,-0.001042496,0.002574946,-0.006387298,-0.001525298,0.01573578,0.9390072,18.77041,358.1721,275.8477,274.6938,0.9475511,18.81558,357.7534,282.1466,261.5369,1.428471,19.76189,354.7728,307.2483,249.5972,116
-0.1490949,0.08569026,-0.06583786,0.1213881,0.08391678,-0.1291847,0.002355003,0.001321448,-0.003948251,-0.0001430526,0.0006240669,-0.001201642,-0.01166594,0.0004220051,0.01190197,0.9389902,18.77073,358.1419,275.6951,274.6357,0.952711,18.82578,358.3125,282.9307,259.6227,1.473373,19.83025,355.0821,307.5728,251.4176,117
-0.1491275,0.08568716,-0.0657177,0.1214111,0.08388638,-0.1291866,-0.0009799101,-9.298418E-05,0.003604925,0.0006902287,-0.0009119602,-5.722103E-05,-0.009842018,-0.0005525406,0.01213086,0.9389452,18.77091,358.118,275.5052,274.546,0.9583913,18.83835,358.4871,283.619,257.6216,1.520589,19.90252,355.0908,307.2939,253.4385,118
-0.1491558,0.08577806,-0.06568336,0.121377,0.08391172,-0.1291237,-0.0008475865,0.00272694,0.001029979,-0.001022826,0.0007599668,0.001888294,-0.01439109,0.002356791,0.01132976,0.9387821,18.77095,358.0842,275.3582,274.4396,0.9649464,18.85541,358.3537,284.3027,255.6947,1.567787,19.97498,354.6974,307.2224,255.2005,119
-0.1491624,0.08589989,-0.06564903,0.1214212,0.08392996,-0.1291561,-0.0001966973,0.003654993,0.001029979,0.001326813,0.0005471761,-0.0009727575,-0.01264585,0.001226676,0.01470581,0.9385501,18.77106,358.067,275.2372,274.3204,0.9723772,18.87823,357.992,285.0815,253.8678,1.61443,20.0466,354.1093,306.8849,256.9822,120
-0.1491323,0.08605736,-0.06553268,0.1214044,0.08396876,-0.1290646,0.0009030194,0.004724312,0.003490483,-0.0005042604,0.00116409,0.00274661,-0.0121094,0.003499424,0.01871128,0.9382924,18.77114,358.0595,275.183,274.145,0.9811836,18.90802,357.4109,285.7898,252.1289,1.659887,20.11672,351.8638,304.5649,258.9108,121
-0.1491338,0.086299,-0.06535149,0.1214021,0.08409059,-0.1289463,-4.649209E-05,0.00724919,0.005435998,-6.794997E-05,0.003654993,0.003547704,-0.01035701,0.004173559,0.021229,0.9377979,18.77131,358.048,275.1488,273.9155,0.9919933,18.94406,357.231,286.5413,250.5442,1.712228,20.1887,352.2881,300.5958,259.8096,122
-0.1490619,0.08646625,-0.06519318,0.1214381,0.08414865,-0.1288948,0.002158306,0.005017569,0.004749346,0.001080047,0.001741665,0.001544968,-0.008790581,-0.0001001368,0.02574946,0.937045,18.77176,358.0599,275.054,273.7032,1.006021,18.9848,357.5965,287.3269,249.4124,1.769402,20.26341,355.08,297.4683,259.7301,123
-0.1490924,0.0866366,-0.06515503,0.1214139,0.08421767,-0.1287727,-0.0009173247,0.005110553,0.001144421,-0.0007259918,0.002070686,0.003662146,-0.003869572,-0.002471233,0.02660778,0.9360274,18.77225,358.1698,274.7778,273.4772,1.023476,19.02887,358.0657,287.7894,249.0351,1.830549,20.34567,358.6264,296.903,257.8285,124
-0.1491287,0.08675832,-0.06505394,0.1214092,0.08429927,-0.1287594,-0.0010872,0.003651417,0.003032715,-0.0001430526,0.002447987,0.0004005472,0.0002074262,-0.005423481,0.02918273,0.9352473,18.77268,358.5992,274.4107,273.0764,1.045396,19.07399,359.0377,287.7334,249.3496,1.894782,20.43439,2.56478,297.7402,255.3833,125
-0.1491305,0.08684617,-0.06503105,0.1214069,0.08441257,-0.1286793,-5.364472E-05,0.002635744,0.0006866524,-6.794997E-05,0.003399287,0.002403283,0.004398867,-0.005341226,0.03444706,0.9341844,18.77412,358.9355,274.2169,272.7967,1.069708,19.11814,0.4743723,287.7201,250.1118,1.960238,20.52422,4.685733,298.9106,255.6006,126
-0.1491778,0.08690888,-0.06498718,0.1214317,0.08452386,-0.1285934,-0.001419797,0.001881141,0.001316084,0.0007438734,0.003338489,0.002574946,0.01004229,-0.003932158,0.03501927,0.9327942,18.77635,358.7665,274.4853,272.5602,1.093405,19.16624,1.316051,289.037,250.9798,2.023626,20.61516,4.059104,300.4618,256.3582,127
-0.1491559,0.08697081,-0.06493187,0.1214107,0.08465827,-0.1285229,0.0006562537,0.001857895,0.00165941,-0.0006294313,0.004032295,0.002117178,0.01436248,-0.002841382,0.03547704,0.9313365,18.77825,358.0372,275.3942,272.1086,1.118926,19.22212,1.426661,291.0863,252.1511,2.085648,20.70574,3.829804,301.5126,256.9265,128
-0.1491595,0.08698714,-0.06487846,0.1213927,0.08474284,-0.1284142,-0.0001072894,0.0004899551,0.001602189,-0.0005400235,0.002537395,0.003261599,0.01185191,-0.004237933,0.03707923,0.9299794,18.77974,356.9867,276.5474,271.4205,1.146206,19.27981,0.830505,293.6687,252.6873,2.150546,20.79782,5.040863,303.1849,258.251,129
-0.149116,0.08703285,-0.06486893,0.1214172,0.08485442,-0.1284523,0.001303567,0.001371517,0.0002861051,0.0007331445,0.00334743,-0.001144421,0.01275314,-0.003232988,0.03330264,0.9295503,18.78101,356.0972,277.5843,270.7294,1.175739,19.33918,0.3778881,297.3098,252.2704,2.216778,20.8889,5.838094,306.0442,261.0137,130
-0.14911,0.08709377,-0.06479073,0.1214221,0.0849179,-0.1283779,0.0001806039,0.001827497,0.002346062,0.0001466289,0.001904387,0.00223162,0.01064311,-0.002494479,0.03112824,0.9302522,18.78378,355.6541,278.2261,270.092,1.209678,19.40363,359.3365,301.0233,251.4617,2.282734,20.97973,7.342109,309.7363,261.7309,131
-0.1490881,0.08705658,-0.06483078,0.1214629,0.08486742,-0.1283684,0.0006562537,-0.00111581,-0.001201642,0.001226676,-0.001514569,0.0002861051,0.009484386,-0.00552183,0.02786664,0.9319884,18.78765,355.492,278.8126,269.0903,1.249065,19.4731,357.7497,303.7315,250.3775,2.348749,21.07104,7.065872,312.206,261.083,132
-0.1490273,0.08706504,-0.06481552,0.1214572,0.08486706,-0.1283989,0.00182392,0.0002539183,0.0004577682,-0.0001716631,-1.072894E-05,-0.0009155365,0.006687708,-0.002589252,0.02248787,0.9348744,18.79293,355.7355,279.4198,267.6772,1.291724,19.54569,355.8707,305.8412,249.3304,2.418331,21.16471,6.095871,314.0384,260.6377,133
-0.1490482,0.08697671,-0.06484032,0.1214867,0.08481157,-0.1284351,-0.0006258551,-0.002650049,-0.0007438734,0.0008833497,-0.001664774,-0.0010872,0.004713582,-0.002771644,0.02168677,0.9384388,18.7994,356.3361,280.2217,265.7794,1.335473,19.61905,354.2386,306.9624,248.6273,2.490754,21.26291,3.362805,315.0015,259.869,134
-0.1490555,0.08689421,-0.06495667,0.1215266,0.08480161,-0.1284924,-0.0002199433,-0.00247481,-0.003490483,0.001198065,-0.0002986223,-0.001716631,0.001351847,-0.0001609342,0.0168802,0.9427742,18.8069,357.0453,281.1973,263.5979,1.382608,19.69224,354.1285,307.1173,248.5705,2.565087,21.3651,0.06764279,315.3057,259.0728,135
-0.1491077,0.08677763,-0.06503105,0.1215128,0.08477873,-0.1284733,-0.001564638,-0.003497635,-0.00223162,-0.0004148525,-0.0006866524,0.0005722103,0.002725152,-0.0003361736,0.0122453,0.9475511,18.81558,357.7534,282.1466,261.5369,1.428471,19.76189,354.7728,307.2483,249.5972,2.641763,21.46861,357.9029,315.2055,258.7355,136
-0.1491648,0.08671385,-0.06508064,0.1215156,0.08476806,-0.1285172,-0.001713055,-0.001913328,-0.001487747,8.583155E-05,-0.0003200801,-0.001316084,-0.0005078366,0.0009477233,0.009498691,0.952711,18.82578,358.3125,282.9307,259.6227,1.473373,19.83025,355.0821,307.5728,251.4176,2.721133,21.56779,357.9948,315.2416,258.7164,137
-0.1491332,0.08667904,-0.06510544,0.1214736,0.08479226,-0.1285439,0.0009477233,-0.001044284,-0.0007438734,-0.001262439,0.0007259918,-0.0008010945,-0.001351847,0.001725572,0.005493219,0.9583913,18.83835,358.4871,283.619,257.6216,1.520589,19.90252,355.0908,307.2939,253.4385,2.798535,21.66265,358.6282,315.5454,259.3535,138
-0.1492035,0.08661419,-0.06518936,0.1215097,0.08470154,-0.1285419,-0.002108237,-0.001945515,-0.002517725,0.001083623,-0.002721575,5.722103E-05,-0.004892398,-0.00140728,0.0010872,0.9649464,18.85541,358.3537,284.3027,255.6947,1.567787,19.97498,354.6974,307.2224,255.2005,2.874384,21.75935,358.154,315.0814,261.0151,139
-0.1491849,0.08655179,-0.06523132,0.1215012,0.08466852,-0.1285858,0.0005579051,-0.001872201,-0.001258863,-0.0002539183,-0.0009906391,-0.001316084,-0.006959508,5.543287E-05,0.00331882,0.9723772,18.87823,357.992,285.0815,253.8678,1.61443,20.0466,354.1093,306.8849,256.9822,2.951143,21.85785,357.701,313.818,262.9642,140
-0.1491905,0.08624083,-0.06551552,0.121508,0.08440048,-0.1287746,-0.0001698749,-0.009328816,-0.008525934,0.0002038499,-0.008041343,-0.005664882,-0.007731992,-0.005223207,0.002574946,0.9811836,18.90802,357.4109,285.7898,252.1289,1.659887,20.11672,351.8638,304.5649,258.9108,3.023883,21.95237,356.4415,312.5625,264.896,141
-0.1492108,0.08578408,-0.06593704,0.1214881,0.08386415,-0.1291504,-0.0006079735,-0.01370265,-0.01264585,-0.0005972445,-0.01608984,-0.01127254,-0.01483455,-0.01290692,0.005035451,0.9919933,18.94406,357.231,286.5413,250.5442,1.712228,20.1887,352.2881,300.5958,259.8096,3.094475,22.04441,354.787,310.1861,267.6855,142
-0.1492249,0.08560205,-0.06628609,0.1214161,0.08321202,-0.1296196,-0.0004220051,-0.005461032,-0.01047145,-0.002160094,-0.01956423,-0.01407637,-0.022588,-0.02140603,0.0133325,1.006021,18.9848,357.5965,287.3269,249.4124,1.769402,20.26341,355.08,297.4683,259.7301,3.164079,22.13768,353.2299,308.0649,269.6823,143
-0.1491035,0.08559823,-0.06653976,0.1213348,0.0821889,-0.1301136,0.003642476,-0.0001144421,-0.007610397,-0.002439047,-0.03069372,-0.01482025,-0.03052742,-0.05165629,0.01476303,1.023476,19.02887,358.0657,287.7894,249.0351,1.830549,20.34567,358.6264,296.903,257.8285,3.233129,22.22794,353.4377,307.3383,269.5566,144
-0.1489389,0.08553118,-0.06666756,0.121222,0.08146161,-0.1304607,0.004937102,-0.002011677,-0.003833809,-0.003383193,-0.02181909,-0.01041423,-0.0234034,-0.07690328,0.01298917,1.045396,19.07399,359.0377,287.7334,249.3496,1.894782,20.43439,2.56478,297.7402,255.3833,3.304391,22.31783,354.8571,306.3671,268.8473,145
-0.1484694,0.08528596,-0.06700897,0.1211687,0.08121395,-0.1306973,0.01408353,-0.007356479,-0.01024256,-0.001598613,-0.007429793,-0.007095408,-0.03188642,-0.07747906,0.04314466,1.069708,19.11814,0.4743723,287.7201,250.1118,1.960238,20.52422,4.685733,298.9106,255.6006,3.380167,22.41176,357.0606,305.6398,267.9441,146
-0.147774,0.08577418,-0.06907272,0.1211226,0.08199507,-0.1305828,0.02086422,0.0146468,-0.06191316,-0.001384034,0.0234338,0.003433262,-0.04170698,-0.06179514,0.06677695,1.093405,19.16624,1.316051,289.037,250.9798,2.023626,20.61516,4.059104,300.4618,256.3582,3.457217,22.50876,359.0554,305.2593,266.924,147
-0.1476741,0.08612025,-0.0714798,0.1211994,0.08451349,-0.1292648,0.002995163,0.01038204,-0.07221294,0.002303147,0.07555322,0.03953973,-0.04373117,-0.09586669,0.05704937,1.118926,19.22212,1.426661,291.0863,252.1511,2.085648,20.70574,3.829804,301.5126,256.9265,3.535481,22.60665,0.6503726,305.9381,266.2388,148
-0.1477187,0.08568519,-0.07312775,0.1218821,0.09007633,-0.1256504,-0.001335753,-0.01305176,-0.04943897,0.02048155,0.1668869,0.1084339,-0.04071276,-0.1607625,0.04480407,1.146206,19.27981,0.830505,293.6687,252.6873,2.150546,20.79782,5.040863,303.1849,258.251,3.614226,22.71155,0.05644298,306.9912,266.1658,149
-0.1481147,0.08551341,-0.07406616,0.1212962,0.0999403,-0.1182098,-0.01188231,-0.005153469,-0.02815275,-0.01757758,0.2959221,0.2232192,-0.01287473,-0.1535598,0.03816643,1.175739,19.33918,0.3778881,297.3098,252.2704,2.216778,20.8889,5.838094,306.0442,261.0137,3.687835,22.81115,358.9105,307.4987,266.6875,150
-0.1480513,0.08545959,-0.07497978,0.1176271,0.1135306,-0.105978,0.001902599,-0.001614706,-0.02740887,-0.1100718,0.4077142,0.3669585,0.02105734,-0.09323094,0.08297049,1.209678,19.40363,359.3365,301.0233,251.4617,2.282734,20.97973,7.342109,309.7363,261.7309,3.762084,22.90698,358.6159,308.2521,268.1879,151
-0.1481808,0.08553207,-0.07607079,0.1122644,0.1282555,-0.08922577,-0.003885666,0.002174399,-0.03273043,-0.1608841,0.4417517,0.5025723,0.05208544,-0.04015844,0.1162159,1.249065,19.4731,357.7497,303.7315,250.3775,2.348749,21.07104,7.065872,312.206,261.083,3.835675,23.00163,359.1241,310.1802,269.6277,152
-0.1484857,0.08580166,-0.07710838,0.108655,0.1395233,-0.06477737,-0.009146424,0.008087835,-0.03112824,-0.1082836,0.338035,0.7334592,0.08658257,0.02649334,0.1583878,1.291724,19.54569,355.8707,305.8412,249.3304,2.418331,21.16471,6.095871,314.0384,260.6377,3.909761,23.09305,1.371078,312.5993,272.2713,153
-0.1483662,0.08586407,-0.07807159,0.1074835,0.1447061,-0.02941322,0.003585255,0.001872201,-0.02889662,-0.03514444,0.1554856,1.060935,0.1069318,0.07421747,0.1939221,1.335473,19.61905,354.2386,306.9624,248.6273,2.490754,21.26291,3.362805,315.0015,259.869,3.983156,23.18255,2.928614,315.1447,274.7567,154
-0.1492973,0.08649743,-0.07910728,0.1089132,0.1448427,0.01640511,-0.0279328,0.01900096,-0.03107102,0.04289074,0.004098456,1.374564,0.1300634,0.082502,0.2251075,1.382608,19.69224,354.1285,307.1173,248.5705,2.565087,21.3651,0.06764279,315.3057,259.0728,4.05826,23.273,3.235425,316.739,275.9805,155
-0.1489021,0.08641118,-0.07986641,0.1142343,0.1421319,0.0691433,0.01185548,-0.002587463,-0.02277397,0.1596359,-0.08132539,1.582162,0.1433101,0.04542456,0.2604701,1.428471,19.76189,354.7728,307.2483,249.5972,2.641763,21.46861,357.9029,315.2055,258.7355,4.136437,23.36521,2.730589,317.1304,276.8408,156
-0.1494348,0.08604604,-0.07954025,0.1239567,0.1388177,0.125988,-0.01598076,-0.01095425,0.009784796,0.2916735,-0.09942512,1.705358,0.1547972,-0.01372947,0.3059036,1.473373,19.83025,355.0821,307.5728,251.4176,2.721133,21.56779,357.9948,315.2416,258.7164,4.218935,23.45883,2.372921,316.9851,276.9672,157
-0.1498811,0.08556497,-0.07922745,0.1359212,0.1359527,0.1842709,-0.01338972,-0.01443222,0.009384249,0.3589404,-0.08595135,1.748503,0.1704114,-0.08400942,0.3770866,1.520589,19.90252,355.0908,307.2939,253.4385,2.798535,21.66265,358.6282,315.5454,259.3535,4.304349,23.55596,1.314913,316.5816,277.1229,158
-0.1507446,0.08405441,-0.07836533,0.1474169,0.1328945,0.2412071,-0.02590503,-0.04531727,0.02586391,0.3448747,-0.09174856,1.708105,0.1966544,-0.1588814,0.5118994,1.567787,19.97498,354.6974,307.2224,255.2005,2.874384,21.75935,358.154,315.0814,261.0151,4.389038,23.65515,0.2363355,316.2454,276.9537,159
-0.1519206,0.08100259,-0.07515144,0.1554565,0.1297256,0.29356,-0.03528034,-0.09155544,0.09641743,0.2411902,-0.09506559,1.570603,0.222926,-0.2188168,0.684478,1.61443,20.0466,354.1093,306.8849,256.9822,2.951143,21.85785,357.701,313.818,262.9642,4.472716,23.75116,0.8302574,316.8926,276.4204,160
-0.1528279,0.0804798,-0.07333183,0.1583052,0.1262618,0.3375835,-0.02721754,-0.01568393,0.05458887,0.08545961,-0.103917,1.320719,0.2641967,-0.2410364,0.893907,1.659887,20.11672,351.8638,304.5649,258.9108,3.023883,21.95237,356.4415,312.5625,264.896,4.552588,23.84174,1.983953,318.11,276.8264,161
-0.1535473,0.08123314,-0.07263947,0.1541079,0.1220657,0.3708725,-0.02158306,0.02260052,0.02077124,-0.1259185,-0.1258827,0.9986787,0.324293,-0.3042728,1.081077,1.712228,20.1887,352.2881,300.5958,259.8096,3.094475,22.04441,354.787,310.1861,267.6855,4.632431,23.93214,2.819672,318.0583,278.7369,162
-0.1546773,0.0838021,-0.07129097,0.1427724,0.1163055,0.3910084,-0.03389988,0.07706958,0.04045527,-0.3400682,-0.1728075,0.6040824,0.4208392,-0.4123222,1.222299,1.769402,20.26341,355.08,297.4683,259.7301,3.164079,22.13768,353.2299,308.0649,269.6823,4.703458,24.01888,0.947013,316.4122,281.0259,163
-0.1598045,0.09193021,-0.0670166,0.1241344,0.1070063,0.398304,-0.1538191,0.2438456,0.1282323,-0.559146,-0.2789794,0.2188704,0.5236654,-0.5292051,1.32192,1.830549,20.34567,358.6264,296.903,257.8285,3.233129,22.22794,353.4377,307.3383,269.5566,4.771551,24.10199,359.6394,313.3189,283.0167,164
-0.1631297,0.1101471,-0.05237961,0.1112208,0.09162414,0.3955898,-0.09975772,0.5465109,0.4391142,-0.3874114,-0.4614697,-0.08142553,0.6575984,-0.5632105,1.353735,1.894782,20.43439,2.56478,297.7402,255.3833,3.304391,22.31783,354.8571,306.3671,268.8473,4.837734,24.18299,357.4686,310.6465,285.8832,165
-0.1580542,0.1436928,-0.01761627,0.1075443,0.0863511,0.3935719,0.1522687,1.006382,1.042911,-0.1102971,-0.1581929,-0.06053985,0.7293607,-0.6320099,1.324438,1.960238,20.52422,4.685733,298.9106,255.6006,3.380167,22.41176,357.0606,305.6398,267.9441,4.902281,24.26185,355.8423,310.563,286.6947,166
-0.1395663,0.197585,0.05171776,0.1095732,0.09060538,0.3961639,0.5546417,1.616782,2.080042,0.06086887,0.1276297,0.07776338,0.7109284,-0.3900793,1.443172,2.023626,20.61516,4.059104,300.4618,256.3582,3.457217,22.50876,359.0554,305.2593,266.924,4.963923,24.33842,355.2424,308.9828,285.8438,167
-0.1106324,0.2551031,0.1529961,0.1104041,0.09362447,0.3984413,0.8680252,1.725561,3.03838,0.02492691,0.09057374,0.06832191,0.7656389,-0.2254258,1.67629,2.085648,20.70574,3.829804,301.5126,256.9265,3.535481,22.60665,0.6503726,305.9381,266.2388,5.025298,24.4128,355.7263,307.0128,284.244,168
-0.06579852,0.3021279,0.2749977,0.1107422,0.0952372,0.3998585,1.34503,1.410759,3.660086,0.01014243,0.04838217,0.04251523,0.8184109,-0.0338677,1.730879,2.150546,20.79782,5.040863,303.1849,258.251,3.614226,22.71155,0.05644298,306.9912,266.1658,5.091881,24.48676,358.4349,306.5482,282.7031,169
-0.01026547,0.3305403,0.4051247,0.1103529,0.09582365,0.4005356,1.666008,0.8523797,3.903848,-0.01168024,0.01759368,0.02031347,0.885989,0.1998123,1.781005,2.216778,20.8889,5.838094,306.0442,261.0137,3.687835,22.81115,358.9105,307.4987,266.6875,5.158,24.5592,1.16796,304.9904,282.1373,170
0.05453688,0.3391418,0.5369015,0.1105562,0.09660852,0.4011173,1.94409,0.258049,3.953344,0.006101192,0.02354645,0.01745242,1.018177,0.4701745,1.933613,2.282734,20.97973,7.342109,309.7363,261.7309,3.762084,22.90698,358.6159,308.2521,268.1879,5.225027,24.63516,2.030608,302.5824,283.206,171
0.1289182,0.3296237,0.6664104,0.1156993,0.1059036,0.4074764,2.231461,-0.2855464,3.885308,0.1542929,0.2788542,0.1907749,1.181629,0.6902573,2.084047,2.348749,21.07104,7.065872,312.206,261.083,3.835675,23.00163,359.1241,310.1802,269.6277,5.289521,24.71074,2.549513,301.0424,284.6764,172
0.2133567,0.3058674,0.7935505,0.1286634,0.1282131,0.4258957,2.533182,-0.7126978,3.81424,0.3889278,0.6692929,0.5525835,1.279784,0.7570342,2.177603,2.418331,21.16471,6.095871,314.0384,260.6377,3.909761,23.09305,1.371078,312.5993,272.2713,5.354027,24.78364,3.960433,300.5155,287.0375,173
0.3071858,0.2723783,0.9179745,0.150009,0.1633578,0.4485397,2.814899,-1.004683,3.732757,0.6403749,1.054351,0.6793281,1.312479,0.6595475,2.200892,2.490754,21.26291,3.362805,315.0015,259.869,3.983156,23.18255,2.928614,315.1447,274.7567,5.417339,24.8563,4.159667,300.5526,288.3831,174
0.4062287,0.234602,1.035572,0.176304,0.213763,0.4739685,2.971317,-1.1333,3.527963,0.7888563,1.512171,0.7628708,1.41406,0.4112243,2.195743,2.565087,21.3651,0.06764279,315.3057,259.0728,4.05826,23.273,3.235425,316.739,275.9805,5.483175,24.92801,3.951639,299.396,288.3443,175
0.5004425,0.1937652,1.138094,0.2066718,0.2792597,0.5084934,2.826444,-1.225115,3.075688,0.9110447,1.964922,1.035758,1.375908,0.05730508,2.089655,2.641763,21.46861,357.9029,315.2055,258.7355,4.136437,23.36521,2.730589,317.1304,276.8408,5.548776,24.99641,3.273438,295.6872,287.8326,176
0.5751797,0.1527057,1.217113,0.2550658,0.3562477,0.5670586,2.242138,-1.231799,2.37061,1.451833,2.309661,1.756972,1.347062,-0.1810062,2.050802,2.721133,21.56779,357.9948,315.2416,258.7164,4.218935,23.45883,2.372921,316.9851,276.9672,5.613708,25.06368,5.055824,291.9701,288.3398,177
0.6148096,0.1153362,1.261961,0.3270465,0.4323662,0.6638203,1.18891,-1.121094,1.345438,2.159443,2.283578,2.90288,1.416507,-0.3600973,2.16799,2.798535,21.66265,358.6282,315.5454,259.3535,4.304349,23.55596,1.314913,316.5816,277.1229,5.675943,25.12626,6.573061,287.8958,289.2797,178
0.6259429,0.08350337,1.273067,0.4199089,0.4865481,0.7938118,0.3340027,-0.9549958,0.3331981,2.785899,1.625475,3.899785,1.415956,-0.5211638,2.173712,2.874384,21.75935,358.154,315.0814,261.0151,4.389038,23.65515,0.2363355,316.2454,276.9537,5.738771,25.18768,9.196729,282.5233,289.9319,179
