[8/9/2022 1:17:11 AM]
0.1810987 , 0.8305315 , 0.00987976
0.1762987 , 0.8300038 , -0.006442337
0.1772987 , 0.8298855 , -0.00663208
0.1762987 , 0.8300038 , -0.006442337
0.1810987 , 0.8305315 , 0.00987976
0.1801987 , 0.8305503 , 0.01007889
0.1804987 , 0.8301926 , 0.01161903
0.1816987 , 0.8292811 , 0.01260857
0.1807987 , 0.8292998 , 0.01280769
0.1807987 , 0.8292998 , 0.01280769
0.1818987 , 0.8280521 , 0.01342705
0.1808987 , 0.8280709 , 0.01362618
0.1818987 , 0.8265682 , 0.01366676
0.1808987 , 0.8280709 , 0.01362618
0.1818987 , 0.8280521 , 0.01342705
0.1821987 , 0.8395486 , 0.01285004
0.1832987 , 0.8359339 , 0.01821136
0.1820987 , 0.8380271 , 0.01269157
0.1835987 , 0.8401094 , 0.01882378
0.1821987 , 0.8409237 , 0.01252006
0.1834987 , 0.8433481 , 0.01801758
0.1794987 , 0.741309 , 0.02558716
0.1801987 , 0.7441276 , 0.02351463
0.1791987 , 0.7442553 , 0.02380402
0.1787987 , 0.7403219 , 0.01935211
0.1795987 , 0.7462648 , 0.02060219
0.1785987 , 0.7413143 , 0.01815414
0.1785987 , 0.7470858 , 0.01650749
0.1781987 , 0.7416626 , 0.01651436
0.1788987 , 0.7390838 , 0.02007095
0.1803987 , 0.741281 , 0.02528847
0.1787987 , 0.7375996 , 0.02031074
0.1802987 , 0.7379239 , 0.02590492
0.1786987 , 0.7360783 , 0.02015221
0.1795987 , 0.7462648 , 0.02060219
0.1791987 , 0.7442553 , 0.02380402
0.1801987 , 0.7441276 , 0.02351463
0.1791987 , 0.7442553 , 0.02380402
0.1795987 , 0.7462648 , 0.02060219
0.1785987 , 0.7462929 , 0.02090088
0.1775987 , 0.7471138 , 0.01680618
0.1744987 , 0.7471306 , 0.0009352111
0.1734987 , 0.7471586 , 0.001233902
0.1730987 , 0.7475069 , -0.0004058838
0.1737987 , 0.748381 , -0.001793594
0.1728987 , 0.748409 , -0.001494904
0.1727987 , 0.7497469 , -0.002223129
0.1737987 , 0.7511033 , -0.002752228
0.1727987 , 0.7511314 , -0.002453537
0.1729987 , 0.7525533 , -0.00228569
0.1742987 , 0.7537947 , -0.001900024
0.1732987 , 0.7538227 , -0.001601334
0.1736987 , 0.7547314 , -0.0004814148
0.1750987 , 0.7549618 , 0.0009031677
0.1740987 , 0.7550895 , 0.001192474
0.1799987 , 0.7549832 , 0.02360046
0.1813987 , 0.759672 , 0.0232608
0.1803987 , 0.7597995 , 0.02355011
0.1744987 , 0.7599058 , 0.00114212
0.1742987 , 0.7589968 , -0.00319191
0.1732987 , 0.7591243 , -0.002902527
0.1733987 , 0.7570145 , -0.006119461
0.1723987 , 0.7570425 , -0.00582077
0.1726987 , 0.7541488 , -0.007758789
0.1716987 , 0.7541674 , -0.007559662
0.1722987 , 0.750779 , -0.008346405
0.1712987 , 0.7509066 , -0.008057098
0.1733987 , 0.7570145 , -0.006119461
0.1732987 , 0.7591243 , -0.002902527
0.1742987 , 0.7589968 , -0.00319191
0.1726987 , 0.7541488 , -0.007758789
0.1723987 , 0.7570425 , -0.00582077
0.1733987 , 0.7570145 , -0.006119461
0.1721987 , 0.747422 , -0.00772995
0.1712987 , 0.7509066 , -0.008057098
0.1722987 , 0.750779 , -0.008346405
0.1712987 , 0.7509066 , -0.008057098
0.1721987 , 0.747422 , -0.00772995
0.1711987 , 0.7475496 , -0.007440643
0.1714987 , 0.744594 , -0.005757065
0.1729987 , 0.7425377 , -0.003053055
0.1720987 , 0.7425658 , -0.002754364
0.1740987 , 0.7417168 , 0.001041641
0.1730987 , 0.7417355 , 0.001240768
0.1740987 , 0.7417168 , 0.001041641
0.1720987 , 0.7425658 , -0.002754364
0.1729987 , 0.7425377 , -0.003053055
0.1781987 , 0.7416626 , 0.01651436
0.1730987 , 0.7417355 , 0.001240768
0.1740987 , 0.7417168 , 0.001041641
0.1730987 , 0.7417355 , 0.001240768
0.1781987 , 0.7416626 , 0.01651436
0.1771987 , 0.7416906 , 0.01681305
0.1785987 , 0.7413143 , 0.01815414
0.1771987 , 0.7416906 , 0.01681305
0.1781987 , 0.7416626 , 0.01651436
0.1771987 , 0.7416906 , 0.01681305
0.1785987 , 0.7413143 , 0.01815414
0.1775987 , 0.7413424 , 0.01845283
0.1787987 , 0.7403219 , 0.01935211
0.1775987 , 0.7413424 , 0.01845283
0.1785987 , 0.7413143 , 0.01815414
0.1775987 , 0.7413424 , 0.01845283
0.1787987 , 0.7403219 , 0.01935211
0.1777987 , 0.7404496 , 0.01964142
0.1788987 , 0.7390838 , 0.02007095
0.1778987 , 0.7392113 , 0.02036034
0.1788987 , 0.7390838 , 0.02007095
0.1777987 , 0.7404496 , 0.01964142
0.1787987 , 0.7403219 , 0.01935211
0.1778987 , 0.7377273 , 0.02060005
0.1786987 , 0.7360783 , 0.02015221
0.1776987 , 0.7361964 , 0.02034203
0.1773987 , 0.7349269 , 0.01965767
0.1779987 , 0.7338907 , 0.01824837
0.1769987 , 0.7340183 , 0.01853767
0.1765987 , 0.7336602 , 0.01686378
0.1713987 , 0.7336543 , -0.006738968
0.1703987 , 0.7337819 , -0.006449585
0.1699987 , 0.7289655 , -0.006399231
0.1771987 , 0.7287257 , 0.01672439
0.1761987 , 0.7288439 , 0.01691414
0.1726987 , 0.7541488 , -0.007758789
0.1737987 , 0.7511033 , -0.002752228
0.1722987 , 0.750779 , -0.008346405
0.1786987 , 0.7360783 , 0.02015221
0.1802987 , 0.7379239 , 0.02590492
0.1798987 , 0.7345542 , 0.02531723
0.1672987 , 0.7072947 , -0.008282165
0.1656987 , 0.704062 , -0.008480911
0.1662987 , 0.707522 , -0.008002167
0.1680987 , 0.7106209 , -0.007087783
0.1662987 , 0.707522 , -0.008002167
0.1671987 , 0.7107485 , -0.006798477
0.1662987 , 0.707522 , -0.008002167
0.1680987 , 0.7106209 , -0.007087783
0.1672987 , 0.7072947 , -0.008282165
0.1691987 , 0.7134431 , -0.00484169
0.1671987 , 0.7107485 , -0.006798477
0.1681987 , 0.7135708 , -0.004552383
0.1671987 , 0.7107485 , -0.006798477
0.1691987 , 0.7134431 , -0.00484169
0.1680987 , 0.7106209 , -0.007087783
0.1704987 , 0.7153727 , -0.001407013
0.1681987 , 0.7135708 , -0.004552383
0.1694987 , 0.7155002 , -0.001117706
0.1719987 , 0.7160297 , 0.003452835
0.1710987 , 0.7161574 , 0.003742218
0.1752987 , 0.7160621 , 0.01449814
0.1743987 , 0.7161898 , 0.01478752
0.1766987 , 0.7153254 , 0.01948883
0.1757987 , 0.715453 , 0.01977821
0.1774987 , 0.7134621 , 0.02317917
0.1765987 , 0.7135896 , 0.02346847
0.1777987 , 0.7106808 , 0.02564987
0.1768987 , 0.7108084 , 0.02593925
0.1681987 , 0.7135708 , -0.004552383
0.1704987 , 0.7153727 , -0.001407013
0.1691987 , 0.7134431 , -0.00484169
0.1694987 , 0.7155002 , -0.001117706
0.1719987 , 0.7160297 , 0.003452835
0.1704987 , 0.7153727 , -0.001407013
0.1710987 , 0.7161574 , 0.003742218
0.1752987 , 0.7160621 , 0.01449814
0.1719987 , 0.7160297 , 0.003452835
0.1743987 , 0.7161898 , 0.01478752
0.1766987 , 0.7153254 , 0.01948883
0.1752987 , 0.7160621 , 0.01449814
0.1757987 , 0.715453 , 0.01977821
0.1774987 , 0.7134621 , 0.02317917
0.1766987 , 0.7153254 , 0.01948883
0.1765987 , 0.7135896 , 0.02346847
0.1777987 , 0.7106808 , 0.02564987
0.1774987 , 0.7134621 , 0.02317917
0.1775987 , 0.7039698 , 0.02798729
0.1768987 , 0.7075354 , 0.02745178
0.1765987 , 0.7040975 , 0.02827667
0.1765987 , 0.7040975 , 0.02827667
0.1771987 , 0.7006937 , 0.02839531
0.1775987 , 0.7039698 , 0.02798729
0.1756987 , 0.7033189 , 0.0221225
0.1743987 , 0.7008485 , 0.02255524
0.1747987 , 0.7034466 , 0.0224118
0.1759987 , 0.7079329 , 0.02098633
0.1749987 , 0.7059169 , 0.02197906
0.1750987 , 0.7081602 , 0.02126633
0.1758987 , 0.7097218 , 0.01971352
0.1750987 , 0.7081602 , 0.02126633
0.1749987 , 0.7098495 , 0.0200029
0.1750987 , 0.7081602 , 0.02126633
0.1758987 , 0.7097218 , 0.01971352
0.1759987 , 0.7079329 , 0.02098633
0.1754987 , 0.7108479 , 0.01779991
0.1749987 , 0.7098495 , 0.0200029
0.1745987 , 0.7109755 , 0.01808929
0.1747987 , 0.7112925 , 0.01504631
0.1737987 , 0.7114201 , 0.01533569
0.1712987 , 0.7112133 , 0.003503189
0.1703987 , 0.7114405 , 0.003783188
0.1704987 , 0.7108615 , 0.000824356
0.1694987 , 0.710989 , 0.001113739
0.1719987 , 0.7160297 , 0.003452835
0.1752987 , 0.7160621 , 0.01449814
